year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,12,WN,Southwest Airlines Co.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",168.00,34.00,15.16,0.00,1.36,0.00,17.48,32.00,0.00,2825.00,1124.00,0.00,73.00,0.00,1628.00
2022,12,WN,Southwest Airlines Co.,RSW,"Fort Myers, FL: Southwest Florida International",667.00,174.00,70.73,1.98,30.54,0.00,70.75,125.00,2.00,13622.00,4990.00,207.00,1477.00,0.00,6948.00
2022,12,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",3260.00,772.00,282.17,4.37,125.13,2.38,357.95,521.00,20.00,43915.00,17253.00,410.00,5356.00,131.00,20765.00
2022,12,WN,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International",1276.00,363.00,159.60,1.74,50.04,0.43,151.19,178.00,1.00,21316.00,9148.00,160.00,1740.00,12.00,10256.00
2022,12,WN,Southwest Airlines Co.,SAV,"Savannah, GA: Savannah/Hilton Head International",189.00,52.00,27.28,0.67,6.36,0.00,17.69,26.00,0.00,3913.00,2186.00,32.00,324.00,0.00,1371.00
2022,12,WN,Southwest Airlines Co.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",181.00,44.00,18.04,0.00,2.00,0.00,23.96,27.00,0.00,3947.00,1915.00,0.00,131.00,0.00,1901.00
2022,12,WN,Southwest Airlines Co.,SDF,"Louisville, KY: Louisville Muhammad Ali International",360.00,97.00,51.90,0.00,10.88,0.92,33.29,54.00,0.00,5595.00,2992.00,0.00,413.00,24.00,2166.00
2022,12,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",653.00,148.00,63.17,2.81,25.46,0.00,56.56,112.00,1.00,8319.00,3787.00,170.00,917.00,0.00,3445.00
2022,12,WN,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International",729.00,222.00,69.81,2.64,48.21,0.31,101.03,105.00,1.00,14590.00,5053.00,326.00,2430.00,20.00,6761.00
2022,12,WN,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",2967.00,633.00,191.04,4.58,95.77,1.05,340.57,456.00,2.00,37512.00,12020.00,293.00,3704.00,67.00,21428.00
2022,12,WN,Southwest Airlines Co.,SJU,"San Juan, PR: Luis Munoz Marin International",309.00,103.00,52.16,1.42,6.97,1.00,41.46,39.00,0.00,7306.00,3545.00,146.00,230.00,107.00,3278.00
2022,12,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",968.00,279.00,134.80,1.75,29.61,1.00,111.83,144.00,1.00,18225.00,8388.00,241.00,1367.00,34.00,8195.00
2022,12,WN,Southwest Airlines Co.,SMF,"Sacramento, CA: Sacramento International",2807.00,688.00,243.58,7.20,73.87,0.85,362.50,433.00,3.00,40815.00,13711.00,373.00,2468.00,147.00,24116.00
2022,12,WN,Southwest Airlines Co.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",1682.00,398.00,136.17,3.96,82.03,0.00,175.85,294.00,2.00,22781.00,8270.00,180.00,4293.00,0.00,10038.00
2022,12,WN,Southwest Airlines Co.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",417.00,112.00,50.00,1.37,23.09,0.00,37.53,64.00,5.00,8596.00,3557.00,298.00,867.00,0.00,3874.00
2022,12,WN,Southwest Airlines Co.,STL,"St. Louis, MO: St Louis Lambert International",3033.00,656.00,272.45,7.05,81.36,3.61,291.53,422.00,2.00,44721.00,17426.00,1624.00,3644.00,225.00,21802.00
2022,12,WN,Southwest Airlines Co.,SYR,"Syracuse, NY: Syracuse Hancock International",98.00,28.00,13.15,0.00,0.39,0.00,14.46,13.00,0.00,1709.00,684.00,0.00,72.00,0.00,953.00
2022,12,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",2002.00,562.00,235.30,6.21,99.35,0.43,220.72,309.00,5.00,35802.00,14807.00,530.00,4253.00,20.00,16192.00
2022,12,WN,Southwest Airlines Co.,TUL,"Tulsa, OK: Tulsa International",451.00,106.00,45.81,0.00,6.63,0.00,53.55,75.00,1.00,6968.00,2615.00,0.00,276.00,0.00,4077.00
2022,12,WN,Southwest Airlines Co.,TUS,"Tucson, AZ: Tucson International",324.00,84.00,36.35,0.74,8.40,0.00,38.52,59.00,0.00,5406.00,1836.00,71.00,431.00,0.00,3068.00
2022,12,WN,Southwest Airlines Co.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",31.00,6.00,4.20,0.00,1.80,0.00,0.00,1.00,0.00,638.00,385.00,0.00,253.00,0.00,0.00
2022,12,YV,Mesa Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",21.00,5.00,2.15,0.00,1.01,0.00,1.84,0.00,0.00,569.00,153.00,0.00,23.00,0.00,393.00
2022,12,YV,Mesa Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",14.00,6.00,1.74,0.00,2.36,0.00,1.89,1.00,0.00,624.00,266.00,0.00,142.00,0.00,216.00
2022,12,YV,Mesa Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",82.00,25.00,8.32,3.12,2.99,0.00,10.57,0.00,0.00,3029.00,683.00,199.00,149.00,0.00,1998.00
2022,12,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",128.00,30.00,14.00,1.00,8.00,0.00,7.00,0.00,1.00,1343.00,765.00,66.00,222.00,0.00,290.00
2022,12,YV,Mesa Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,12,YV,Mesa Airlines Inc.,BDL,"Hartford, CT: Bradley International",10.00,5.00,1.00,1.00,1.00,0.00,2.00,0.00,0.00,270.00,114.00,34.00,43.00,0.00,79.00
2022,12,YV,Mesa Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",31.00,16.00,4.84,1.28,1.00,0.00,8.89,0.00,0.00,1755.00,472.00,63.00,76.00,0.00,1144.00
2022,12,YV,Mesa Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",16.00,3.00,0.94,1.00,0.06,0.00,1.00,1.00,0.00,417.00,16.00,353.00,1.00,0.00,47.00
2022,12,YV,Mesa Airlines Inc.,BIL,"Billings, MT: Billings Logan International",28.00,9.00,3.38,1.00,3.14,0.00,1.48,0.00,0.00,290.00,125.00,20.00,70.00,0.00,75.00
2022,12,YV,Mesa Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",62.00,11.00,4.90,1.41,1.25,0.33,3.10,4.00,1.00,1551.00,1140.00,38.00,36.00,16.00,321.00
2022,12,YV,Mesa Airlines Inc.,BNA,"Nashville, TN: Nashville International",33.00,5.00,2.00,0.00,2.00,1.00,0.00,0.00,0.00,166.00,44.00,0.00,104.00,18.00,0.00
2022,12,YV,Mesa Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",2.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,136.00,136.00,0.00,0.00,0.00,0.00
2022,12,YV,Mesa Airlines Inc.,BOS,"Boston, MA: Logan International",3.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,27.00,0.00,0.00,27.00,0.00,0.00
2022,12,YV,Mesa Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",72.00,15.00,7.17,1.69,1.46,0.00,4.68,0.00,0.00,1143.00,418.00,91.00,54.00,0.00,580.00
2022,12,YV,Mesa Airlines Inc.,BTV,"Burlington, VT: Burlington International",31.00,9.00,2.00,0.00,6.00,0.00,1.00,0.00,1.00,303.00,148.00,0.00,117.00,0.00,38.00
2022,12,YV,Mesa Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",14.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,145.00,145.00,0.00,0.00,0.00,0.00
2022,12,YV,Mesa Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",16.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,47.00,0.00,0.00,0.00,0.00
2022,12,YV,Mesa Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",59.00,7.00,5.00,0.00,1.00,0.00,1.00,2.00,0.00,481.00,443.00,0.00,18.00,0.00,20.00
2022,12,YV,Mesa Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",75.00,12.00,6.00,0.00,2.00,0.00,4.00,0.00,1.00,1116.00,465.00,0.00,71.00,0.00,580.00
2022,12,YV,Mesa Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",48.00,7.00,4.00,0.00,1.00,0.00,2.00,3.00,0.00,284.00,201.00,0.00,16.00,0.00,67.00
2022,12,YV,Mesa Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",50.00,14.00,5.88,2.18,1.87,0.00,4.07,0.00,0.00,1102.00,319.00,514.00,43.00,0.00,226.00
2022,12,YV,Mesa Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",8.00,2.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,229.00,229.00,0.00,0.00,0.00,0.00
2022,12,YV,Mesa Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,12,YV,Mesa Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",25.00,7.00,2.00,0.00,3.00,0.00,2.00,0.00,0.00,342.00,119.00,0.00,125.00,0.00,98.00
2022,12,YV,Mesa Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1455.00,394.00,108.82,31.12,74.85,1.34,177.87,44.00,4.00,48138.00,16985.00,4311.00,4184.00,78.00,22580.00
2022,12,YV,Mesa Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",104.00,35.00,13.27,3.96,2.18,0.00,15.59,0.00,1.00,5187.00,1626.00,750.00,162.00,0.00,2649.00
2022,12,YV,Mesa Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",64.00,13.00,6.00,2.00,5.00,0.00,0.00,2.00,0.00,383.00,167.00,53.00,163.00,0.00,0.00
2022,12,YV,Mesa Airlines Inc.,ELP,"El Paso, TX: El Paso International",155.00,55.00,27.16,2.01,6.76,0.00,19.06,1.00,0.00,4607.00,2160.00,228.00,217.00,0.00,2002.00
2022,12,YV,Mesa Airlines Inc.,EYW,"Key West, FL: Key West International",17.00,4.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,103.00,24.00,0.00,79.00,0.00,0.00
2022,12,YV,Mesa Airlines Inc.,FAR,"Fargo, ND: Hector International",93.00,30.00,9.84,1.87,13.54,0.00,4.75,9.00,1.00,2228.00,941.00,127.00,651.00,0.00,509.00
2022,12,YV,Mesa Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",28.00,9.00,4.40,1.95,1.60,0.00,1.05,0.00,0.00,672.00,476.00,109.00,58.00,0.00,29.00
2022,12,YV,Mesa Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",93.00,17.00,9.54,0.88,1.15,0.00,5.42,11.00,1.00,909.00,562.00,33.00,48.00,0.00,266.00
2022,12,YV,Mesa Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",42.00,16.00,7.19,0.00,2.39,0.00,6.42,1.00,0.00,906.00,457.00,0.00,64.00,0.00,385.00
2022,12,YV,Mesa Airlines Inc.,GRK,"Killeen, TX: Robert Gray AAF",95.00,25.00,10.03,2.34,3.78,0.00,8.85,1.00,1.00,2164.00,918.00,380.00,279.00,0.00,587.00
2022,12,YV,Mesa Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,12,YV,Mesa Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,12,YV,Mesa Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",17.00,2.00,1.00,1.00,0.00,0.00,0.00,2.00,0.00,172.00,123.00,49.00,0.00,0.00,0.00
2022,12,YV,Mesa Airlines Inc.,HOU,"Houston, TX: William P Hobby",77.00,28.00,10.66,6.02,6.09,0.00,5.22,1.00,0.00,2629.00,1493.00,488.00,244.00,0.00,404.00
2022,12,YV,Mesa Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",27.00,5.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,253.00,182.00,0.00,71.00,0.00,0.00
2022,12,YV,Mesa Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",90.00,22.00,5.04,3.11,5.64,0.00,8.21,1.00,1.00,2465.00,514.00,193.00,258.00,0.00,1500.00
2022,12,YV,Mesa Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",961.00,176.00,43.00,9.00,51.00,0.00,73.00,13.00,0.00,15017.00,6088.00,1078.00,1741.00,0.00,6110.00
2022,12,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1179.00,212.00,72.52,23.00,53.05,0.00,63.44,5.00,5.00,21465.00,9669.00,2497.00,2237.00,0.00,7062.00
2022,12,YV,Mesa Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",17.00,7.00,3.00,1.00,1.00,0.00,2.00,0.00,0.00,1045.00,775.00,22.00,121.00,0.00,127.00
2022,12,YV,Mesa Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",29.00,4.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,457.00,269.00,0.00,0.00,0.00,188.00
2022,12,YV,Mesa Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",42.00,10.00,3.81,0.97,1.22,0.00,4.00,0.00,0.00,918.00,248.00,187.00,96.00,0.00,387.00
2022,12,YV,Mesa Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",122.00,23.00,10.00,1.00,7.00,0.00,5.00,0.00,0.00,1617.00,807.00,29.00,172.00,0.00,609.00
2022,12,YV,Mesa Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",73.00,19.00,9.82,2.15,3.23,0.00,3.80,3.00,1.00,2766.00,2040.00,244.00,202.00,0.00,280.00
2022,12,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",286.00,97.00,29.00,3.00,55.00,0.00,10.00,5.00,3.00,5546.00,2040.00,215.00,2564.00,0.00,727.00
2022,12,YV,Mesa Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",64.00,17.00,6.37,1.00,0.81,0.00,8.82,0.00,1.00,1519.00,485.00,48.00,34.00,0.00,952.00
2022,12,YV,Mesa Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",32.00,4.00,1.00,1.21,1.79,0.00,0.00,0.00,0.00,251.00,36.00,99.00,116.00,0.00,0.00
2022,12,YV,Mesa Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",184.00,48.00,25.42,6.63,4.47,0.00,11.48,4.00,3.00,3673.00,2229.00,601.00,179.00,0.00,664.00
2022,12,YV,Mesa Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",112.00,17.00,10.00,1.00,4.00,0.00,2.00,0.00,1.00,803.00,509.00,78.00,95.00,0.00,121.00
2022,12,YV,Mesa Airlines Inc.,MEM,"Memphis, TN: Memphis International",47.00,7.00,2.30,1.00,1.00,0.00,2.70,0.00,0.00,439.00,209.00,18.00,36.00,0.00,176.00
2022,12,YV,Mesa Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",63.00,10.00,3.88,0.05,1.12,0.00,4.95,1.00,0.00,1906.00,290.00,6.00,57.00,0.00,1553.00
2022,12,YV,Mesa Airlines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",31.00,11.00,2.30,0.00,3.43,0.00,5.27,0.00,1.00,635.00,192.00,0.00,117.00,0.00,326.00
2022,12,YV,Mesa Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",17.00,6.00,0.05,1.13,2.84,0.00,1.98,0.00,0.00,240.00,1.00,70.00,130.00,0.00,39.00
2022,12,YV,Mesa Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",14.00,5.00,1.25,0.00,0.02,0.00,3.73,0.00,0.00,686.00,171.00,0.00,2.00,0.00,513.00
2022,12,YV,Mesa Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",36.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,12,YV,Mesa Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",62.00,11.00,3.00,1.00,5.00,0.00,2.00,0.00,0.00,439.00,144.00,60.00,144.00,0.00,91.00
2022,12,YV,Mesa Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",17.00,5.00,3.00,0.00,2.00,0.00,0.00,0.00,0.00,265.00,219.00,0.00,46.00,0.00,0.00
2022,12,YV,Mesa Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,12,YV,Mesa Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",51.00,10.00,2.00,2.00,4.00,0.00,2.00,0.00,0.00,419.00,128.00,47.00,137.00,0.00,107.00
2022,12,YV,Mesa Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",15.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,48.00,18.00,30.00,0.00,0.00,0.00
2022,12,YV,Mesa Airlines Inc.,ONT,"Ontario, CA: Ontario International",24.00,7.00,1.92,0.00,3.40,0.00,1.68,0.00,0.00,302.00,102.00,0.00,72.00,0.00,128.00
2022,12,YV,Mesa Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",58.00,16.00,10.00,1.00,4.00,0.00,1.00,0.00,0.00,853.00,697.00,30.00,89.00,0.00,37.00
2022,12,YV,Mesa Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",13.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,52.00,52.00,0.00,0.00,0.00,0.00
2022,12,YV,Mesa Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",3.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,287.00,0.00,0.00,0.00,0.00,287.00
2022,12,YV,Mesa Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",521.00,175.00,42.45,7.99,37.78,0.73,86.05,14.00,0.00,18407.00,4564.00,906.00,1738.00,24.00,11175.00
2022,12,YV,Mesa Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",62.00,14.00,5.48,0.06,4.04,0.00,4.42,4.00,0.00,954.00,233.00,11.00,113.00,0.00,597.00
2022,12,YV,Mesa Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",77.00,13.00,9.00,1.00,1.00,0.00,2.00,0.00,0.00,1087.00,871.00,114.00,18.00,0.00,84.00
2022,12,YV,Mesa Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,12,YV,Mesa Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",14.00,4.00,1.90,0.00,0.10,0.00,2.00,2.00,0.00,317.00,180.00,0.00,13.00,0.00,124.00
2022,12,YV,Mesa Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",25.00,5.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,320.00,224.00,0.00,0.00,0.00,96.00
2022,12,YV,Mesa Airlines Inc.,RIC,"Richmond, VA: Richmond International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,12,YV,Mesa Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",14.00,9.00,3.02,0.00,0.52,0.00,5.46,0.00,0.00,444.00,181.00,0.00,18.00,0.00,245.00
2022,12,YV,Mesa Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",35.00,8.00,4.00,0.00,1.00,0.00,3.00,0.00,0.00,649.00,361.00,0.00,54.00,0.00,234.00
2022,12,YV,Mesa Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",32.00,6.00,2.00,0.00,4.00,0.00,0.00,0.00,0.00,625.00,299.00,0.00,326.00,0.00,0.00
2022,12,YV,Mesa Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",12.00,5.00,2.78,0.00,0.66,0.00,1.56,0.00,0.00,333.00,147.00,0.00,24.00,0.00,162.00
2022,12,YV,Mesa Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",211.00,51.00,18.24,4.65,15.84,0.00,12.26,0.00,0.00,3521.00,1446.00,286.00,690.00,0.00,1099.00
2022,12,YV,Mesa Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",26.00,8.00,5.97,0.71,0.00,0.00,1.32,3.00,0.00,1421.00,473.00,506.00,0.00,0.00,442.00
2022,12,YV,Mesa Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",23.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,75.00,75.00,0.00,0.00,0.00,0.00
2022,12,YV,Mesa Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",17.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,34.00,0.00,0.00,0.00,0.00
2022,12,YV,Mesa Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",28.00,6.00,2.89,0.00,1.10,0.00,2.01,1.00,2.00,586.00,200.00,0.00,29.00,0.00,357.00
2022,12,YV,Mesa Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",22.00,7.00,2.15,1.74,1.26,0.00,1.85,0.00,0.00,600.00,134.00,62.00,34.00,0.00,370.00
2022,12,YV,Mesa Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",26.00,8.00,2.92,0.07,0.57,0.00,4.45,1.00,0.00,722.00,133.00,11.00,16.00,0.00,562.00
2022,12,YV,Mesa Airlines Inc.,TUS,"Tucson, AZ: Tucson International",29.00,5.00,3.00,0.00,2.00,0.00,0.00,0.00,0.00,369.00,143.00,0.00,226.00,0.00,0.00
2022,12,YV,Mesa Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",16.00,3.00,1.75,0.00,1.25,0.00,0.00,0.00,0.00,109.00,83.00,0.00,26.00,0.00,0.00
2022,12,YV,Mesa Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",16.00,5.00,1.40,1.00,0.92,0.00,1.67,0.00,0.00,404.00,47.00,56.00,52.00,0.00,249.00
2022,12,YV,Mesa Airlines Inc.,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",18.00,4.00,1.00,0.00,0.04,0.00,2.96,0.00,0.00,262.00,33.00,0.00,4.00,0.00,225.00
2022,12,YX,Republic Airline,ALB,"Albany, NY: Albany International",64.00,10.00,5.01,0.00,2.35,0.00,2.64,4.00,0.00,426.00,175.00,0.00,182.00,0.00,69.00
2022,12,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",199.00,30.00,4.42,0.13,10.45,0.00,15.00,3.00,0.00,1301.00,148.00,13.00,378.00,0.00,762.00
2022,12,YX,Republic Airline,AUS,"Austin, TX: Austin - Bergstrom International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,12,YX,Republic Airline,AVL,"Asheville, NC: Asheville Regional",101.00,13.00,3.25,0.00,5.27,0.00,4.48,2.00,1.00,379.00,91.00,0.00,159.00,0.00,129.00
2022,12,YX,Republic Airline,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",13.00,5.00,3.50,0.00,0.64,0.00,0.86,0.00,0.00,137.00,102.00,0.00,14.00,0.00,21.00
2022,12,YX,Republic Airline,BDL,"Hartford, CT: Bradley International",19.00,4.00,0.52,0.65,2.59,0.00,0.24,0.00,0.00,118.00,24.00,13.00,70.00,0.00,11.00
2022,12,YX,Republic Airline,BGR,"Bangor, ME: Bangor International",59.00,5.00,2.23,0.00,1.07,0.00,1.70,1.00,0.00,196.00,113.00,0.00,35.00,0.00,48.00
2022,12,YX,Republic Airline,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,12,YX,Republic Airline,BNA,"Nashville, TN: Nashville International",275.00,40.00,11.04,0.00,20.27,0.00,8.69,4.00,2.00,2418.00,699.00,0.00,1192.00,0.00,527.00
2022,12,YX,Republic Airline,BOS,"Boston, MA: Logan International",1593.00,231.00,60.08,14.21,105.91,1.00,49.79,53.00,1.00,15218.00,3505.00,1351.00,6205.00,34.00,4123.00
2022,12,YX,Republic Airline,BTV,"Burlington, VT: Burlington International",103.00,26.00,8.52,0.87,4.53,0.76,11.32,1.00,0.00,1957.00,578.00,404.00,203.00,26.00,746.00
2022,12,YX,Republic Airline,BUF,"Buffalo, NY: Buffalo Niagara International",87.00,11.00,2.81,0.00,5.83,0.00,2.36,14.00,0.00,515.00,122.00,0.00,264.00,0.00,129.00
2022,12,YX,Republic Airline,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",71.00,7.00,2.00,0.00,5.00,0.00,0.00,2.00,0.00,206.00,77.00,0.00,129.00,0.00,0.00
2022,12,YX,Republic Airline,CHA,"Chattanooga, TN: Lovell Field",22.00,5.00,0.26,0.00,1.04,0.00,3.70,1.00,0.00,272.00,7.00,0.00,17.00,0.00,248.00
2022,12,YX,Republic Airline,CHO,"Charlottesville, VA: Charlottesville Albemarle",48.00,1.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,63.00,0.00,0.00,0.00,0.00,63.00
2022,12,YX,Republic Airline,CHS,"Charleston, SC: Charleston AFB/International",109.00,17.00,8.95,1.00,3.19,0.00,3.87,2.00,0.00,1261.00,744.00,29.00,169.00,0.00,319.00
2022,12,YX,Republic Airline,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",31.00,4.00,0.93,0.00,3.07,0.00,0.00,0.00,0.00,103.00,28.00,0.00,75.00,0.00,0.00
2022,12,YX,Republic Airline,CLE,"Cleveland, OH: Cleveland-Hopkins International",226.00,20.00,6.75,1.16,2.96,0.00,9.13,8.00,0.00,1214.00,334.00,79.00,145.00,0.00,656.00
2022,12,YX,Republic Airline,CLT,"Charlotte, NC: Charlotte Douglas International",151.00,22.00,9.25,0.09,9.38,0.00,3.28,3.00,0.00,1140.00,530.00,11.00,276.00,0.00,323.00
2022,12,YX,Republic Airline,CMH,"Columbus, OH: John Glenn Columbus International",723.00,106.00,21.94,2.77,35.62,0.00,45.68,28.00,0.00,7309.00,1472.00,635.00,2022.00,0.00,3180.00
